Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0hL9gOw6XBWsygEUcVjxEc,"HYAENA","UTOPIA","Travis Scott",2023-07-28,222085,70,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:21Z,"rap,slap house","Cactus Jack/Epic",0.608,0.754,8,-5.277,1,0.0719,0.0305,0,0.119,0.455,97.071,4
1PH2MDbcBAU094DlgTIND1,"THANK GOD","UTOPIA","Travis Scott",2023-07-28,184888,72,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:21Z,"rap,slap house","Cactus Jack/Epic",0.657,0.553,10,-7.08,0,0.0394,0.254,0,0.129,0.576,134.925,4
3KCNiDi9Pza6ZD8FggNoaw,"MODERN JAM (feat. Teezo Touchdown)","UTOPIA","Travis Scott,Teezo Touchdown",2023-07-28,255412,68,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:21Z,"rap,slap house","Cactus Jack/Epic",0.517,0.539,9,-6.474,0,0.038,0.000564,0.000014,0.537,0.531,108.984,4
4kjI1gwQZRKNDkw1nI475M,"MY EYES","UTOPIA","Travis Scott",2023-07-28,251249,82,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:21Z,"rap,slap house","Cactus Jack/Epic",0.455,0.621,0,-7.694,0,0.0517,0.651,0.00000259,0.123,0.28,119.043,4
04WxWo7XeVyx22xEsrWRUb,"GOD'S COUNTRY","UTOPIA","Travis Scott",2023-07-28,127991,66,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:21Z,"rap,slap house","Cactus Jack/Epic",0.624,0.65,2,-5.819,1,0.0358,0.0229,0.0000121,0.145,0.138,150.048,4
7LSpFCvRZZot2AlmkUzy9k,"SIRENS","UTOPIA","Travis Scott",2023-07-28,204447,68,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:21Z,"rap,slap house","Cactus Jack/Epic",0.588,0.88,9,-6.117,0,0.0747,0.0976,0.000167,0.767,0.242,96.003,3
67nepsnrcZkowTxMWigSbb,"MELTDOWN (feat. Drake)","UTOPIA","Travis Scott,Drake",2023-07-28,246133,74,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:21Z,"rap,slap house,canadian hip hop,canadian pop,hip hop,pop rap","Cactus Jack/Epic",0.557,0.774,7,-5.275,0,0.351,0.012,0,0.396,0.397,111.975,4
42VsgItocQwOQC3XWZ8JNA,"FE!N (feat. Playboi Carti)","UTOPIA","Travis Scott,Playboi Carti",2023-07-28,191700,88,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:21Z,"rap,slap house,atl hip hop,plugg,pluggnb,rage rap","Cactus Jack/Epic",0.569,0.882,3,-2.777,0,0.06,0.0316,0,0.142,0.201,148.038,4
0OEe83mMZ5kaNw5uZQ7ilG,"DELRESTO (ECHOES) (feat. Beyoncé)","UTOPIA","Travis Scott,Beyoncé",2023-07-28,274137,62,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:21Z,"rap,slap house,pop,r&b","Cactus Jack/Epic",0.674,0.609,2,-6.306,0,0.045,0.461,0,0.328,0.509,116.066,4
6wsqVwoiVH2kde4k4KKAFU,"I KNOW ?","UTOPIA","Travis Scott",2023-07-28,211582,81,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:21Z,"rap,slap house","Cactus Jack/Epic",0.927,0.619,5,-4.441,0,0.0539,0.0186,0,0.104,0.817,117.995,4
0lodMO0qK83vfPiiD7FMEt,"TOPIA TWINS (feat. Rob49 & 21 Savage)","UTOPIA","Travis Scott,Rob49,21 Savage",2023-07-28,223173,76,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:21Z,"rap,slap house,new orleans rap,atl hip hop,hip hop","Cactus Jack/Epic",0.715,0.567,1,-4.481,0,0.0865,0.06,0,0.0655,0.332,160.098,4
4GL9GMX9t7Qkprvf1YighZ,"CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee)","UTOPIA","Travis Scott,The Weeknd,Swae Lee",2023-07-28,258842,68,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:21Z,"rap,slap house,canadian contemporary r&b,canadian pop,pop,melodic rap,trap","Cactus Jack/Epic",0.682,0.764,1,-6.314,1,0.0327,0.000779,0.0089,0.373,0.248,125.018,4
2Q0aElTZQtEUsoiaQfizu6,"PARASAIL (feat. Yung Lean & Dave Chappelle)","UTOPIA","Travis Scott,Yung Lean,Dave Chappelle",2023-07-28,154964,60,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:21Z,"rap,slap house,cloud rap,psychedelic hip hop,underground hip hop,black comedy,comedy","Cactus Jack/Epic",0.361,0.395,5,-8.51,0,0.0429,0.858,0.00356,0.211,0.208,75.923,3
0bkV1iQHSxBaksUqgEkcbc,"SKITZO (feat. Young Thug)","UTOPIA","Travis Scott,Young Thug",2023-07-28,366592,69,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:21Z,"rap,slap house,atl hip hop,atl trap,gangster rap,hip hop,melodic rap,trap","Cactus Jack/Epic",0.472,0.551,5,-7.219,0,0.25,0.103,0,0.345,0.347,83.25,4
7EiUtdeoWcKqLi5ELZCjYf,"LOST FOREVER (feat. Westside Gunn)","UTOPIA","Travis Scott,Westside Gunn",2023-07-28,163071,64,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:21Z,"rap,slap house,alternative hip hop,boom bap,buffalo hip hop,drumless hip hop,hip hop,upstate ny rap","Cactus Jack/Epic",0.645,0.803,1,-4.223,1,0.227,0.085,0,0.101,0.314,89.499,4
0a4SMs889NwP8oWI7Vemle,"LOOOVE (feat. Kid Cudi)","UTOPIA","Travis Scott,Kid Cudi",2023-07-28,226715,64,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:21Z,"rap,slap house,hip hop,ohio hip hop,pop rap","Cactus Jack/Epic",0.678,0.739,3,-4.358,1,0.044,0.0712,0,0.388,0.108,110.967,4
4o82J5zr4DFEs9yj5szCVX,"K-POP (feat. Bad Bunny & The Weeknd)","UTOPIA","Travis Scott,Bad Bunny,The Weeknd",2023-07-28,185220,61,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:21Z,"rap,slap house,reggaeton,trap latino,urbano latino,canadian contemporary r&b,canadian pop,pop","Cactus Jack/Epic",0.813,0.621,5,-5.614,0,0.0618,0.0405,0.00000274,0.67,0.545,121.057,4
1i9lZvlaDdWDPyXEE95aiq,"TELEKINESIS (feat. SZA & Future)","UTOPIA","Travis Scott,SZA,Future",2023-07-28,353754,78,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:21Z,"rap,slap house,pop,r&b,atl hip hop,hip hop,southern hip hop,trap","Cactus Jack/Epic",0.458,0.535,5,-4.854,0,0.0281,0.575,0,0.168,0.216,82.826,4
76gcXhY3Zv6wW0BTe9nHJo,"TIL FURTHER NOTICE (feat. James Blake & 21 Savage)","UTOPIA","Travis Scott,James Blake,21 Savage",2023-07-28,314836,75,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:21Z,"rap,slap house,art pop,indie soul,indietronica,uk alternative pop,atl hip hop,hip hop","Cactus Jack/Epic",0.65,0.659,3,-6.522,0,0.123,0.174,0.00772,0.126,0.154,76.985,4
7wBJfHzpfI3032CSD7CE2m,"STARGAZING","ASTROWORLD","Travis Scott",2018-08-03,270714,73,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:28Z,"rap,slap house","Cactus Jack / Epic",0.487,0.789,8,-3.69,1,0.044,0.00947,0.00000405,0.189,0.0564,150.007,4
7KZ5MMVgBVox9ycroB2UrI,"CAROUSEL","ASTROWORLD","Travis Scott",2018-08-03,180182,64,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:28Z,"rap,slap house","Cactus Jack / Epic",0.428,0.403,5,-5.914,0,0.209,0.229,0,0.22,0.133,95.387,5
2xLMifQCjDGFmkHkpNLD9h,"SICKO MODE","ASTROWORLD","Travis Scott",2018-08-03,312820,81,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:28Z,"rap,slap house","Cactus Jack / Epic",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,4
4SZepBIPDRwPaHIjAKwRDb,"R.I.P. SCREW","ASTROWORLD","Travis Scott",2018-08-03,185610,64,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:28Z,"rap,slap house","Cactus Jack / Epic",0.607,0.609,0,-5.978,0,0.291,0.389,0.000016,0.111,0.556,74.946,4
1xYpVRspgaLxdJLOTQkTjg,"STOP TRYING TO BE GOD","ASTROWORLD","Travis Scott",2018-08-03,338438,66,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:28Z,"rap,slap house","Cactus Jack / Epic",0.588,0.567,4,-3.738,0,0.0628,0.221,0,0.135,0.113,150.009,4
6OaVWaGfhXn70ZJfdVcabn,"NO BYSTANDERS","ASTROWORLD","Travis Scott",2018-08-03,218283,71,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:28Z,"rap,slap house","Cactus Jack / Epic",0.731,0.811,1,-3.225,1,0.0712,0.0204,0,0.411,0.426,147.045,4
6NMtzpDQBTOfJwMzgMX0zl,"SKELETONS","ASTROWORLD","Travis Scott",2018-08-03,145588,79,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:28Z,"rap,slap house","Cactus Jack / Epic",0.46,0.686,0,-5.948,0,0.0367,0.00146,0,0.375,0.252,148.054,4
20MuVazoNMv6xjKPnRFOxG,"WAKE UP","ASTROWORLD","Travis Scott",2018-08-03,231963,65,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:28Z,"rap,slap house","Cactus Jack / Epic",0.741,0.645,11,-5.116,0,0.0963,0.192,0,0.163,0.488,149.07,4
11kDth1aKUEUMq9r1pqyds,"5% TINT","ASTROWORLD","Travis Scott",2018-08-03,196138,75,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:28Z,"rap,slap house","Cactus Jack / Epic",0.712,0.481,4,-5.415,0,0.0487,0.173,0,0.241,0.062,140,4
6BJbOXDlgVAXSaq6wYFYT2,"NC-17","ASTROWORLD","Travis Scott",2018-08-03,156885,62,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:28Z,"rap,slap house","Cactus Jack / Epic",0.804,0.763,2,-5.48,1,0.0519,0.0678,0,0.368,0.0585,136.052,4
4MXhiYIRDMGAuvZc5IFTwC,"ASTROTHUNDER","ASTROWORLD","Travis Scott",2018-08-03,142969,74,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:28Z,"rap,slap house","Cactus Jack / Epic",0.7,0.46,4,-8.111,0,0.0661,0.142,0.0000481,0.111,0.286,151.901,4
7lAK3oHbfEnvUQWosrMMpR,"YOSEMITE","ASTROWORLD","Travis Scott",2018-08-03,150043,72,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:28Z,"rap,slap house","Cactus Jack / Epic",0.785,0.554,0,-6.571,1,0.0409,0.283,0.0000034,0.116,0.144,128.047,4
27a1mYSG5tYg7dmEjWBcmL,"CAN'T SAY","ASTROWORLD","Travis Scott",2018-08-03,198408,79,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:28Z,"rap,slap house","Cactus Jack / Epic",0.702,0.708,10,-5.366,0,0.0547,0.201,0,0.118,0.713,147.98,4
4KYS9GK68yeuUJ8vJfPxrq,"WHO? WHAT!","ASTROWORLD","Travis Scott",2018-08-03,176720,68,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:28Z,"rap,slap house","Cactus Jack / Epic",0.834,0.731,10,-5.603,0,0.0566,0.0462,0,0.0731,0.681,140.001,4
2cYqizR4lgvp4Qu6IQ3qGN,"BUTTERFLY EFFECT","ASTROWORLD","Travis Scott",2018-08-03,190557,83,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:28Z,"rap,slap house","Cactus Jack / Epic",0.763,0.628,11,-5.85,1,0.05,0.0531,0,0.114,0.193,140.958,4
58TaFP5j5i9swOf584yon2,"HOUSTONFORNICATION","ASTROWORLD","Travis Scott",2018-08-03,217828,67,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:28Z,"rap,slap house","Cactus Jack / Epic",0.689,0.723,0,-4.052,0,0.0836,0.0985,0,0.158,0.288,160.042,4
6vnfObZ4Ys70SBAtti1xZ9,"COFFEE BEAN","ASTROWORLD","Travis Scott",2018-08-03,209115,67,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:28Z,"rap,slap house","Cactus Jack / Epic",0.81,0.582,5,-5.098,0,0.125,0.0862,0.00681,0.207,0.503,95.004,4
33zbOXJSwW7uf4VXXWow2O,"the ends","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,201263,62,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:47Z,"rap,slap house","Cactus Jack / Epic",0.585,0.737,4,-4.121,0,0.191,0.0661,0,0.0904,0.0497,171.853,4
2Zy7XVdxyZQB8xp5xbpJdl,"way back","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,272500,64,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:47Z,"rap,slap house","Cactus Jack / Epic",0.396,0.554,0,-5.048,1,0.0488,0.222,0,0.612,0.17,117.384,4
7pas6O1LYbaeChEFQBhPFU,"coordinate","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,226397,62,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:47Z,"rap,slap house","Cactus Jack / Epic",0.688,0.658,1,-4.155,1,0.0695,0.105,0.00000189,0.335,0.28,75.615,4
1Ci4wASMY4xtKVMeHA6Sd5,"through the late night","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,286235,63,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:47Z,"rap,slap house","Cactus Jack / Epic",0.744,0.589,5,-1.218,0,0.0359,0.36,0,0.119,0.242,127.051,4
0ESJlaM8CE1jRWaNtwSNj8,"beibs in the trap","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,213863,66,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:47Z,"rap,slap house","Cactus Jack / Epic",0.743,0.571,7,-6.054,0,0.145,0.24,0,0.291,0.495,119.054,4
4gh0ZnHzaTMT1sDga7Ek0N,"sdp interlude","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,191622,79,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:47Z,"rap,slap house","Cactus Jack / Epic",0.507,0.586,0,-8.15,0,0.0586,0.599,0.0544,0.118,0.588,108.164,4
01Ch5LzVStxCFPKkT1xg6k,"sweet sweet","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,222317,62,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:47Z,"rap,slap house","Cactus Jack / Epic",0.733,0.578,0,-5.245,0,0.0417,0.0859,0.00000119,0.403,0.447,142.028,4
177WEvlLsCc0FzCTWslawr,"outside","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,176488,57,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:47Z,"rap,slap house","Cactus Jack / Epic",0.758,0.616,2,-3.471,1,0.311,0.503,0,0.103,0.494,165.906,4
6gBFPUFcJLzWGx4lenP6h2,"goosebumps","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,243836,85,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:47Z,"rap,slap house","Cactus Jack / Epic",0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,4
6wwruKU956ldDyz55DZTt1,"first take","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,313909,57,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:47Z,"rap,slap house","Cactus Jack / Epic",0.423,0.536,7,-3.8,1,0.16,0.015,0,0.095,0.0895,71.313,5
20dP2DaMHIAmwWAbp7peSr,"pick up the phone","Birds In The Trap Sing McKnight","Young Thug,Travis Scott",2016-09-16,252256,67,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:47Z,"atl hip hop,atl trap,gangster rap,hip hop,melodic rap,rap,trap,slap house","Cactus Jack / Epic",0.711,0.739,7,-3.804,0,0.129,0.114,0,0.226,0.43,136.919,4
2AGUFka8kBWCM47h5uTlDb,"lose","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,200452,57,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:47Z,"rap,slap house","Cactus Jack / Epic",0.832,0.557,7,-3.947,0,0.053,0.307,0,0.176,0.279,125.999,4
2c2csx4OTYtbkzvbSTXlGY,"guidance","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,207107,55,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:47Z,"rap,slap house","Cactus Jack / Epic",0.702,0.753,11,-2.943,1,0.24,0.0609,0.00000138,0.41,0.453,139.98,4
1cZlBZwnwGPtYeRIeQcoFh,"wonderful","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,216945,62,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:47Z,"rap,slap house","Cactus Jack / Epic",0.769,0.569,1,-5.591,0,0.0786,0.0737,0,0.0571,0.612,146.062,4
2QeQNF182V61Im0QpjdVta,"Pornography","Rodeo","Travis Scott",2015-09-04,231826,62,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:57Z,"rap,slap house","Cactus Jack / Epic",0.625,0.648,11,-5.887,1,0.117,0.105,0,0.712,0.342,129.065,4
2rMFawCg4BW65jzbwztXAV,"Oh My Dis Side (feat. Quavo)","Rodeo","Travis Scott,Quavo",2015-09-04,351253,63,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:57Z,"rap,slap house,atl hip hop,melodic rap,trap","Cactus Jack / Epic",0.459,0.623,1,-4.45,1,0.0489,0.352,0,0.131,0.205,126.014,4
1SGt65i9AnXYdDQt1AtDRH,"3500 (feat. Future & 2 Chainz)","Rodeo","Travis Scott,Future,2 Chainz",2015-09-04,461840,68,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:57Z,"rap,slap house,atl hip hop,hip hop,southern hip hop,trap,pop rap","Cactus Jack / Epic",0.781,0.595,8,-6.069,0,0.155,0.113,0.00000248,0.13,0.338,123.973,4
3dtBVBClM5ms0qCBBrqpUb,"Wasted (feat. Juicy J)","Rodeo","Travis Scott,Juicy J",2015-09-04,235680,55,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:57Z,"rap,slap house,crunk,memphis hip hop,pop rap,southern hip hop,trap","Cactus Jack / Epic",0.689,0.61,10,-9.004,0,0.217,0.0836,0,0.36,0.119,134.931,4
51EC3I1nQXpec4gDk0mQyP,"90210 (feat. Kacy Hill)","Rodeo","Travis Scott,Kacy Hill",2015-09-04,339066,78,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:57Z,"rap,slap house,la pop,modern alternative pop","Cactus Jack / Epic",0.402,0.527,9,-6.737,0,0.0917,0.113,0.00000848,0.105,0.31,81.42,4
2dJ4rGtsOHOgvTQawsCRtg,"Pray 4 Love (feat. The Weeknd)","Rodeo","Travis Scott,The Weeknd",2015-09-04,307000,64,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:57Z,"rap,slap house,canadian contemporary r&b,canadian pop,pop","Cactus Jack / Epic",0.629,0.578,1,-4.704,1,0.0428,0.2,0,0.151,0.211,79.94,4
3xby7fOyqmeON8jsnom0AT,"Nightcrawler (feat. Swae Lee & Chief Keef)","Rodeo","Travis Scott,Swae Lee,Chief Keef",2015-09-04,321560,78,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:57Z,"rap,slap house,melodic rap,trap,chicago bop,chicago drill,chicago rap,drill,hip hop","Cactus Jack / Epic",0.522,0.731,3,-3.803,0,0.0325,0.0013,0,0.132,0.179,124.055,4
5H25xsIuRWUI8GwcoAoeSG,"Piss On Your Grave (feat. Kanye West)","Rodeo","Travis Scott,Kanye West",2015-09-04,166320,56,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:57Z,"rap,slap house,chicago rap,hip hop","Cactus Jack / Epic",0.553,0.54,1,-5.687,1,0.0904,0.00789,0.00000104,0.158,0.162,116.876,4
1wHZx0LgzFHyeIZkUydNXq,"Antidote","Rodeo","Travis Scott",2015-09-04,262693,72,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:57Z,"rap,slap house","Cactus Jack / Epic",0.714,0.527,1,-5.046,1,0.0322,0.00787,0.00015,0.124,0.123,131.046,4
0IabpxMpUV7waD7U4uDIMJ,"Impossible","Rodeo","Travis Scott",2015-09-04,242506,65,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:57Z,"rap,slap house","Cactus Jack / Epic",0.497,0.465,3,-8.529,0,0.158,0.392,0.0000252,0.603,0.295,147.949,4
6Yqmv7XJLCrQEauMbPGZSw,"Maria I'm Drunk (feat. Justin Bieber & Young Thug)","Rodeo","Travis Scott,Justin Bieber,Young Thug",2015-09-04,349933,71,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:57Z,"rap,slap house,canadian pop,pop,atl hip hop,atl trap,gangster rap,hip hop,melodic rap,trap","Cactus Jack / Epic",0.648,0.631,4,-5.662,0,0.104,0.38,0,0.12,0.142,105.989,4
6HszFW6X5wM8DKX1SO0LaK,"Flying High (feat. Toro y Moi)","Rodeo","Travis Scott,Toro y Moi",2015-09-04,208626,53,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:57Z,"rap,slap house,chillwave,hypnagogic pop,indie soul,indietronica","Cactus Jack / Epic",0.627,0.826,1,-3.139,0,0.0402,0.0617,0,0.495,0.429,130.015,4
2hiuiI3ac0I5kJWtkeGHEL,"I Can Tell","Rodeo","Travis Scott",2015-09-04,235533,58,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:57Z,"rap,slap house","Cactus Jack / Epic",0.695,0.8,2,-5.68,1,0.0325,0.000819,0,0.0954,0.0635,110.009,4
6scpNkWEmUxmKY7nYjVLsX,"Apple Pie","Rodeo","Travis Scott",2015-09-04,219360,71,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:57Z,"rap,slap house","Cactus Jack / Epic",0.656,0.496,3,-4.139,0,0.0364,0.0335,0,0.156,0.28,137.932,4
0MRZ9nMoLc7qQ8Nhovv8C8,"Ok Alright (feat. ScHoolboy Q)","Rodeo","Travis Scott,ScHoolboy Q",2015-09-04,417693,57,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:57Z,"rap,slap house,gangster rap,hip hop,pop rap,southern hip hop,trap","Cactus Jack / Epic",0.53,0.661,8,-5.507,1,0.083,0.141,0.00018,0.123,0.149,122.482,4
3jg8bevUzKYONDLBBQquif,"Never Catch Me","Rodeo","Travis Scott",2015-09-04,176160,57,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:54:57Z,"rap,slap house","Cactus Jack / Epic",0.511,0.521,6,-8.341,1,0.0332,0.0114,0.0233,0.167,0.126,99.058,4
7h0d2h0fUmzbs7zeFigJPn,"HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX","JACKBOYS","Travis Scott,ROSALÍA,Lil Baby",2019-12-27,244873,61,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:55:06Z,"rap,slap house,pop,r&b en espanol,atl hip hop,atl trap,trap","Cactus Jack/Epic",0.559,0.491,2,-6.406,0,0.0346,0.0567,0,0.0992,0.114,153.131,4
62zKJrpbLxz6InR3tGyr7o,"JACKBOYS","JACKBOYS","JACKBOYS",2019-12-27,46836,50,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:55:06Z,"pop rap","Cactus Jack/Epic",0.413,0.13,0,-25.166,0,0.0336,0.9,0.82,0.111,0.0676,123.342,1
6uJONCdr2rC65BNmCnTBWK,"GANG GANG","JACKBOYS","JACKBOYS,Sheck Wes",2019-12-27,244760,64,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:55:06Z,"pop rap,rap,trap","Cactus Jack/Epic",0.859,0.6,7,-4.63,0,0.301,0.071,0,0.353,0.568,123.017,4
7LGWmZaoS7jZJ5tEi9EcDi,"HAD ENOUGH (feat. Quavo & Offset)","JACKBOYS","Don Toliver,Quavo,Offset",2019-12-27,157133,59,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:55:06Z,"rap,atl hip hop,melodic rap,trap,hip hop,pop rap","Cactus Jack/Epic",0.75,0.789,2,-4.578,1,0.108,0.253,0,0.129,0.673,147.957,4
6gi6y1xwmVszDWkUqab1qw,"OUT WEST (feat. Young Thug)","JACKBOYS","JACKBOYS,Travis Scott,Young Thug",2019-12-27,157712,75,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:55:06Z,"pop rap,rap,slap house,atl hip hop,atl trap,gangster rap,hip hop,melodic rap,trap","Cactus Jack/Epic",0.802,0.591,8,-4.895,1,0.225,0.0104,0,0.196,0.309,139.864,4
4AO1XhrgJczQ9bNVxdfKQe,"WHAT TO DO? (feat. Don Toliver)","JACKBOYS","JACKBOYS,Travis Scott,Don Toliver",2019-12-27,250141,67,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:55:06Z,"pop rap,rap,slap house","Cactus Jack/Epic",0.643,0.594,9,-5.191,0,0.0312,0.0695,0.0000146,0.115,0.195,118.037,4
40mjsnRjCpycdUw3xhS20g,"GATTI","JACKBOYS","JACKBOYS,Pop Smoke,Travis Scott",2019-12-27,181144,69,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:55:06Z,"pop rap,brooklyn drill,hip hop,rap,slap house","Cactus Jack/Epic",0.594,0.676,2,-5.808,1,0.344,0.135,0,0.163,0.472,143.477,4
7J6bnDDitOwfelaJNixHhL,"Modern Slavery","Huncho Jack, Jack Huncho","Huncho Jack,Travis Scott,Quavo",2017-12-21,148559,55,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:55:14Z,"melodic rap,trap,rap,slap house,atl hip hop","Quality Control Music - Epic",0.765,0.733,4,-3.509,0,0.165,0.00186,0,0.297,0.495,133.966,4
628Ueb4sRiXApObhcU9iPU,"Black & Chinese","Huncho Jack, Jack Huncho","Huncho Jack,Travis Scott,Quavo",2017-12-21,172016,56,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:55:14Z,"melodic rap,trap,rap,slap house,atl hip hop","Quality Control Music - Epic",0.668,0.844,1,-4.151,1,0.0956,0.00389,0.00879,0.119,0.33,159.108,4
4vwfOiyWxXeEdx4ejAJgdx,"Eye 2 Eye","Huncho Jack, Jack Huncho","Huncho Jack,Travis Scott,Quavo,Takeoff",2017-12-21,190678,52,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:55:14Z,"melodic rap,trap,rap,slap house,atl hip hop","Quality Control Music - Epic",0.818,0.65,2,-4.328,1,0.148,0.00122,0,0.104,0.163,146.015,4
7g7raxdQpiLZT7aOlib4S1,"Motorcycle Patches","Huncho Jack, Jack Huncho","Huncho Jack,Travis Scott,Quavo",2017-12-21,191409,56,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:55:14Z,"melodic rap,trap,rap,slap house,atl hip hop","Quality Control Music - Epic",0.868,0.657,8,-4.853,1,0.113,0.0158,0,0.0995,0.436,162.867,4
5vuiHi3QYbwcm1OKJOYnrf,"Huncho Jack","Huncho Jack, Jack Huncho","Huncho Jack,Travis Scott,Quavo",2017-12-21,199227,51,9gawsqi088oaqvjoj72n0mhab,2023-09-30T23:55:14Z,"melodic rap,trap,rap,slap house,atl hip hop","Quality Control Music - Epic",0.793,0.574,5,-3.509,0,0.0435,0.011,0,0.156,0.0601,136.982,4
